pressure_mean,flow_rate
3.7314527642142776,121.0806317664542
4.398601491044682,124.12981823340593
3.9301558926660802,133.58868943562004
4.716727018909888,109.09148482940608
4.113459827379608,131.03070145354476
4.529179511065789,103.46136154091293
3.7815050031410946,120.50822436744187
4.328683873354468,123.80597244863276
3.933591104761624,142.84532232290232
4.05393327939422,112.97669002217347
4.207378914657375,103.06064742464613
4.104877509919613,126.87125428186636
4.279276687543945,113.3876906994969
4.424296628641862,135.63825653564817
4.395834641726958,112.91943326430642
4.173755555131963,111.22729590826144
3.7909708470046954,132.44498217315697
3.958606168047351,120.85430881595522
4.141273137456671,130.00783901439476
3.5634522082194047,105.69784943841059
4.425624176766234,136.5108877891032
4.128108542301292,114.11094699302504
4.124604210417934,128.1944196587857
4.484512863191126,109.95060394846965
4.400373151874827,104.4931089700072
4.266300289896756,117.43176360387596
3.8995999238299612,121.74462252081283
4.2931264728859215,135.76648124440993
4.303853261567018,123.50047837015629
3.934567999869827,127.15515720797814
4.512993553558626,126.58917409826134
4.352366154661975,151.10154571856015
3.609112690045131,111.81856679685121
4.236584834901088,132.55157176114162
3.820590601807938,118.50744262162624
4.54089454447706,122.60779953209516
4.442108387262775,114.53247603685642
3.868922774980998,131.6240753346375
3.9345381901057337,107.45138533815967
4.230555985423186,106.77721986207538
4.128356754552453,117.92172777004876
4.657560924051981,108.41959841244052
4.422292145153754,127.032778558083
4.115271825818491,129.2189536452302
4.373218780102919,112.47003723504064
3.590316208045979,127.83835972291119
4.292959406225057,113.37955484661096
4.459922117700559,119.55768262092093
4.146314246677221,120.0676145751422
3.9869357426077325,138.76453379846785
4.36975003601207,119.995723370338
4.7875844182846405,110.8803836130773
4.261460680256011,110.82452916185106
3.8637967010504233,131.99996942745878
4.633741436375836,103.30987340128593
3.6364357558834906,115.29756309233372
4.350961456599533,116.19786883214296
4.025413605251839,95.49486878040932
4.479179529326734,115.30739826207551
3.9451576896530938,130.02156796983567
4.597154341755832,122.30322378071672
4.290081927126138,110.99235060012185
3.681947810568068,126.90267085726224
3.607856091538565,125.16544268084222
4.105171346200512,140.24499576335143
4.588263488523179,112.57662297430254
4.238109010573014,116.11279830510256
4.220136210751141,120.41080771209926
4.129228849899701,118.61312762788938
4.421370050978403,120.86376543580752
4.313198039008467,118.92561402803457
4.284103762092681,113.05114924733253
3.9045831175926278,103.95588824724004
4.556355992507095,114.39046947786039
4.6089241238176175,106.07431533963157
3.8095939439325046,109.4798426700131
4.8904485398534865,114.51803462554263
4.416751976926049,125.02774765728608
4.053598201085559,128.4775122011394
3.6286932281569406,109.55563082861013
4.397053925409087,122.97393200513709
4.367253412019798,127.91949965285939
4.021310452700963,119.42315834341727
3.6628340199046736,103.44777753265251
4.537343027365257,98.28456131491112
4.023504314071894,127.76817039832822
4.058476477428101,128.97494588104303
5.053693522352858,122.5732946643194
4.838391659084935,109.25688802892252
4.486121019447931,134.31394039373677
4.063373692840257,131.9167098701812
4.394838382193529,119.31126931803978
3.5155590668136454,117.5330438640527
4.231959810473258,100.18034076203989
3.972054515465307,127.26657411165151
3.8143184569006023,103.6097109788556
3.725158660728637,126.55136534410643
4.357542479362536,127.03593266673563
4.226790111994022,120.67915391062849
4.247917099200046,135.53694938956116
4.452712816576977,116.51727674014207
3.9461748694003904,125.6399111216743
3.8293246636593268,127.71324805596498
3.6670903845245273,122.23240655715375
4.0994410278219915,115.55964687567288
4.428046862565745,132.05053831779247
4.1551729424171855,123.97551837732678
4.39233845710552,117.82214484772057
3.8456838859185556,118.08968005496351
4.059263600438486,121.05206191981344
3.9702189955855975,142.55960900375788
3.8254866569292925,120.81287857699263
4.757842061178272,117.3589276541041
4.455642231680341,109.10284972144456
3.971459834316858,107.55327239725811
3.97019483754307,100.77333426347565
4.182840943858445,122.09317963057754
3.7673838291694275,120.03049942508909
4.330748149765331,109.45780069025501
3.811728367451016,104.87050916100176
4.088870107538729,116.47111982121613
3.8925532127616114,114.48774889631109
4.056045513079551,106.36529980262986
3.8006528458305047,122.74035202325325
3.7281533918920986,121.146511135255
3.9101577366819424,119.21003395350806
3.9959970426989995,127.43042538453723
4.111533171089212,113.18385394246444
4.2206950896422555,133.3076416849665
4.658068832953918,109.55885492925506
4.443675549168575,124.84807349504908
4.124130239494073,126.05466876511684
4.417775500421078,117.09476870051816
3.993330820637745,123.2101043908309
4.634547415985083,106.85154590392617
4.364843088732273,104.65738781760989
3.7932481995985357,117.67537512242936
4.426615657042104,112.38614011122631
4.444827705785335,125.60311966317573
3.3943214131042705,119.98711701750706
3.9755715137246606,125.8550297136828
4.057853244114462,122.8743282151436
3.621446324459932,121.72319889089505
3.879846752306214,120.61494974679711
3.9154925435421477,115.95446545255756
4.352128741609723,115.0344636710711
4.290138953319155,140.03266274493834
4.987852148585579,102.06788698190172
4.081722178984766,117.80992423942781
4.545969298152339,129.71445614468738
4.2236539426141695,123.86747636070245
4.281277733691224,133.7617853882593
3.852111054814146,125.1633817893602
3.626730066617265,107.03525613485162
3.9698555322548383,116.36731788605
4.428650571513993,105.61259579934047
4.6748416836076405,129.50784052209457
4.381197315259585,134.0849360063243
4.34948427295296,115.22990364113889
3.9483699438076925,125.06664019695589
4.66028815359478,115.51843717864904
4.603141896119056,105.23095063325003
4.040750253849259,115.14123138964425
4.186088799241838,103.7741225419032
3.9011844229605646,113.90757706712674
4.640162065615163,121.70265075009424
4.321906250708945,126.84624756475577
4.171480599251889,132.53335627961488
4.322070000126869,116.23939859059878
4.332186687110557,121.92279961476058
4.076550988979143,123.77275377793144
3.8275304442771163,125.11254395308832
3.814876389385531,91.03726659134568
3.678490046066549,111.75950598689687
4.338375906149049,127.49706494400598
4.865562551590203,108.33045795530039
3.690279210709036,121.99472425798493
4.241486237647467,127.85121853403918
4.323295182781826,100.53843839385624
3.904612296821551,117.59084763837284
4.261327740620217,121.86228805679792
3.8709189303244864,119.59185352014153
4.560120635696438,104.1735120393011
4.02172528310653,122.934980777769
4.2301681150473796,113.84774575792987
4.405272475498362,127.67599244337248
4.0710541892423056,123.7427820739509
3.6626307531476865,113.92814619030811
4.040623302319367,121.17404264956582
4.428898580293923,112.49626875518473
4.174640202811973,112.38491634883222
4.268936755189188,103.57341137907142
3.875879457928514,116.97081547560592
4.242966873244663,127.3847405990024
4.418450096975645,120.45203557225469
4.210934406147186,119.0587966986658
4.772404377096035,112.9432175856472
4.137661926521838,113.96275891774711
3.8875949290987997,126.62619403467056
3.7147022272961676,104.22466109894002
4.545601767357805,139.7796817021866
4.182294526861052,118.49449777754603
4.503486533958732,140.84361419565383
4.337300675631626,130.8484310658837
4.687525287172739,114.90144728181876
4.57983220882834,126.40756930294538
4.086733631349501,121.6089947055857
4.282165470274258,123.64567801917887
4.525611597801917,126.94257019531447
3.829177456783395,113.50892987807087
4.635268792518244,112.7791690297696
4.5635980026936664,114.76061019430752
4.4948777589934314,105.25816726298136
4.139720351724901,116.28826149059641
4.2906423119228805,121.19276179905452
3.8648282277293386,121.38554884098934
4.217386252150636,120.7986626391365
4.023786143568174,114.8966394386482
4.225969189602724,126.71225408598472
4.051612121159707,98.29870938250576
4.2851410535757655,114.82111678012247
4.5537996529004925,115.48235021918732
3.8071190448256047,127.7124004360457
4.477617262657174,125.37150163058658
3.6024562291447486,126.71208284029998
3.5516899948418548,118.8251878004083
4.164189397080572,128.14926491005787
4.202018814491732,108.59769491437683
4.332840256093759,119.31914531422993
3.7057844189497664,97.45561494171955
4.182018407176453,135.69383790963872
4.237957409168288,134.4621364381556
4.576561494951352,112.54478840756195
4.168848124348028,110.03256201094196
4.358697524496438,97.5255596978576
3.9067723349014405,103.1808183670683
4.1437336098599715,119.7129623384291
4.0663394036584535,116.9191690964967
4.4109913135984735,103.73638447411082
3.903354216797036,113.49505571213842
3.9497032628609956,111.84507734187721
4.3727964505640875,123.19307689409636
4.736830998646893,125.60326452653939
4.314810999158858,116.31591602253978
4.291068088028531,119.66813635232612
4.096157281923623,118.4686346893156
4.526527568668606,97.63283849211942
4.361975086997045,120.32360133264002
4.719957815808382,117.88709243055717
4.299213453103471,126.04078909054671
3.9153969246666906,100.17944025921416
4.029017549753172,126.19135427621424
3.9037786340743263,112.16248447461297
3.8247537321268905,121.22477120713685
4.579115227959509,130.67318314058602
4.4422010724294765,103.80433808965537
3.8284066872572557,105.4500410252829
4.734396204867103,128.5184906658257
4.27336821784983,107.1665832431761
3.9129324034198882,108.9844257643227
4.315866582431899,124.60583731142333
4.17924172339352,116.55150263113684
3.9682035737530312,126.37238496546573
3.6171197122732117,121.59338350653705
4.21101597132736,118.33975439851147
4.287598754370424,128.45187016172443
3.426276785840166,140.49427522494406
4.366472198748979,117.61497530724793
4.385289994582087,133.4149520990914
4.059061317779768,129.95557608965817
4.233636916473431,119.72262813700097
4.115802551313316,123.19545215487396
3.9488692302290307,109.24840671366769
4.091983505853264,112.46084910989124
4.605481150402429,121.4041696092947
3.7648148737708,118.15926295829154
4.271157684227998,131.64671267509948
4.255235326684277,105.63527040008184
3.9877109087859655,115.70300980356909
4.06789823831652,112.25969350220231
3.7798759788468783,117.11981194027246
3.9444113431423693,130.2867709670188
4.204485548996141,106.57810410931974
4.298014771014397,127.15350991760714
3.9304869592989973,112.7520539977858
5.116902734572972,115.4149809829955
4.0288966350718365,128.65057029856516
4.238199001226582,115.83280636738981
4.130825975659016,125.3472915341465
4.080066064604793,119.81858146487723
4.590320676890372,116.95081743159666
4.05635658577211,115.08161484582021
4.600316644459647,101.37282358537286
4.542544884733571,111.23051360595377
3.886300451219531,120.37449908378366
4.510648048192469,120.73856764589794
4.004886574439417,103.80486555467971
5.020937617758735,128.7616094845576
4.084250889813649,124.47715836684799
3.9177221297388916,105.72590041017763
3.626677118813436,108.3223276352634
3.812086451427996,123.84036801426073
4.025805326365333,101.16942275002472
3.900591659097908,111.34944666153781
3.831393931153698,118.25466834948035
3.991398080970326,117.52953465713334
4.138035676860277,118.23911112765438
4.634804212392704,122.7312204711575
3.6890115333573963,110.84197292904256
4.0345077004532675,113.96560092570472
3.913831918439869,139.3921887352272
3.745455661695854,104.82402877835041
3.820159003043874,114.36794069430113
3.9282795479556514,119.98302553680124
4.415113030876526,112.410079018318
4.141829827314444,131.11704081694424
4.03860446624807,119.62782343321868
4.383387508394722,126.49318025122636
4.284230847779531,92.7474299109144
4.133001346746152,130.8118187807662
4.3152857529783235,130.42867911313002
3.9514947043978705,111.37273338695046
4.388214402584731,132.02172754475745
4.340077484475775,121.6170484441966
4.076308717465267,128.25612498448498
3.834157149749007,137.1200830437324
4.656019308072752,120.00249565140503
4.228260304025804,108.86907247320273
5.115379497113938,118.90547216020857
4.003977278840046,106.25808192593156
4.45585290455385,111.01085309521126
4.069734251602242,111.40130174902713
4.276100415966342,111.93927909374068
4.45001736364367,130.74008941685707
3.9602076565676323,127.45011110075735
4.169972860541498,110.11777089419861
4.24828247801929,130.4294842344837
4.234044031058129,102.31116305834962
4.378935308609975,112.56140950594083
4.507668950909146,117.75475713024005
4.45008850165648,131.06103844534024
4.27890376682049,126.45888207130103
4.095788115771529,123.74927580768254
3.86109492528594,132.25346990094988
3.9793504622853004,126.4005790683393
4.041435363849652,132.91827334523484
4.404814218991511,111.38706375527353
4.0909169463877095,102.35510730948684
3.8272983699226026,115.10370762478273
4.387904145832357,127.60435158967798
3.959024790808303,121.90609517712709
3.970251418832479,128.2118297206761
4.1321185765831245,126.4298652208685
4.341953353839019,124.48745065951117
3.4760449493796575,127.52245947071833
3.863563803927195,112.17128791587643
4.252676744782126,130.27994017964372
4.090751700179996,109.27431856702634
3.9406366454293575,118.20127456402658
4.037564134778989,105.1842422977509
4.615576204434418,124.41041810823599
4.063281518909526,103.81632223942951
4.4137994890492305,133.4225941034571
4.437560724628655,105.89535677956712
4.064933695086094,121.94969520202577
4.333031720207502,117.95565459048683
4.06492871518039,110.57799170120187
4.016874747293035,131.8643784011918
3.8622016917486923,115.06914690908852
4.4624868754532985,134.03781743457844
4.080552198006887,109.09059718275199
4.034357278030638,111.33061236921532
3.8617665241984693,99.34360969036047
4.742653488857636,124.90048994430414
4.42254168361329,128.5449439634068
4.160158657698416,121.61786197456705
3.9915796882468784,117.75118620455972
3.741060001286673,110.15164506808154
4.2875441015378914,142.9046091153466
4.286526543482796,126.81474064973409
3.7774797942200724,100.91543980323914
4.548465108144356,116.27546829698974
4.43278691044304,93.26103686548093
3.9113778769633596,135.19596894811363
4.033291038037287,139.18912799728776
4.071803812039433,134.0344546719906
4.24820368816644,118.85927122603691
4.156329172381235,113.46993262168647
3.7083182725544455,105.34629891065535
4.642229242932168,124.73705756644252
4.29489312594382,111.94056844070835
4.578232011816596,115.64473861130405
4.576446704059693,113.00674771307018
4.1376297550011545,116.32353691418824
4.302588640692282,128.41508886353176
4.42099938355918,136.35025051040014
4.430884028474649,120.94385017593538
4.150824371970293,119.63179891569479
4.014544358518206,108.28242261574411
4.210585970890863,107.12196497850533
3.959537169854976,108.78696900087598
4.033219806618139,128.3236208319567
3.5909461976280315,121.94047458732554
4.22509280136846,129.17506907959873
3.8919325977402357,123.72221769091807
4.033248093426582,115.44366811210513
4.184189898369888,107.010960816892
4.2941505361909345,115.78907689774717
4.766751542693616,105.1524288687731
4.261318909022511,139.58252462553963
3.776020514306194,122.20393046585909
4.239223948977712,115.81501001067932
4.021282246996567,139.53094117243555
4.319815643668296,115.65369019024924
3.994341666754069,125.10695620574623
3.9874779645140164,117.87103645055636
4.046620868904702,123.11272420944023
4.01173119785863,115.82039726650314
3.652565702360044,124.48442508875975
3.999518489692629,133.8718637155583
4.19579667162643,106.8308455104774
4.560146626167691,97.17176150138913
4.112046594541814,133.1381484697262
4.088477293524812,121.22698252115282
4.373951524037447,128.3388067731506
4.361820755097922,116.62552901987871
4.67985758376817,135.10595894019855
4.375533465126564,137.90869035758703
4.194164914129234,107.74908131879626
4.601498697382699,126.31936931878761
4.658844577625343,113.37894086543557
4.057386476785783,103.2690468089213
4.247441964141928,116.45936660786592
3.6958078180884106,125.22503635885958
4.090761758214256,105.65386665803814
3.9348745320801513,106.47617259031765
4.135778260233828,131.88381014476644
4.055509636001157,119.73663802126988
4.150185040548295,123.45510714398443
4.169089640695523,107.83139395447745
4.348040434810252,112.74217966554761
4.269281544332898,120.54755006365977
4.031458703929105,121.18640009846413
3.813251091755388,120.7292966594135
4.570455529761979,135.30319493735288
4.6251907261337255,120.87495666098728
4.063666504956402,103.68863578641111
4.3684242956749335,110.2957858857697
3.7421685274561454,118.51275254338805
3.731335511764727,131.97349933964506
4.119034643875984,112.0923850243572
4.641504510441962,115.05196582518175
3.886034552020889,118.7077944841354
3.9497627121496497,111.80306726008075
4.682278426149232,110.58803472752717
3.6319656262284212,116.50777359438841
4.393866674106555,128.90521033489324
4.346344175187125,123.72759662635893
4.138118767019074,115.91507097995964
4.256587491127603,122.87298222894906
4.9865224941421475,105.81857067674402
3.8619470398350764,128.86345702729056
4.105817941135831,126.24990732946128
4.128562976401933,121.77341212034025
3.9930956715439074,102.26270706351472
3.797435134572394,139.29977836169547
4.677990080127485,89.17126242309251
4.266028522182595,108.64161272617872
3.672602358719899,109.43258471474115
3.989158726983657,125.75716854178685
4.3216202090980556,103.57707389576211
4.321026038724808,121.10682148280345
3.767901863784612,117.18160605263206
4.172571939697982,115.78125513984301
4.278264520190345,127.37588529562817
4.317771555167173,133.12682272046445
4.31837987837201,122.74683768533104
3.6530957335209746,115.95621653105614
4.754094843554173,95.69268451931131
4.263340082582966,133.61431877327382
4.741796916665752,115.70659441365041
5.058929696541786,100.0181346496737
4.151832788950275,120.37345026946906
3.829871190296803,133.42074647059994
4.459239160146919,117.3463131062027
4.14574993250986,106.96023731136306
4.0645770580984655,141.61000240413594
3.890014083203021,125.02347091305342
4.706335370432999,122.3221125371163
4.067197661749894,129.13076084603512
3.780124566172867,96.90592987049837
4.065728583901772,118.16714845240602
3.8528223476624057,117.21785270698354
4.24737124971875,141.83633070295366
4.074190628371465,113.20579777725602
3.882772734996822,113.33179488574883
4.380529847691158,104.86039191761681
4.006969826259374,110.62316317594906
4.417128370519337,116.87475671478907
4.5782950511600164,121.62402832299078
4.09141416749423,116.96359414757531
4.006045688232243,139.28585458349363
4.259788819778806,123.9734485287033
4.467434862383708,125.46065809855084
4.199162081574891,132.85568114500077
4.241986755036382,125.42421602281769
4.1919327620266795,113.72366817897718
4.293364386445252,103.35621814158853
4.388622903857234,122.65053231791236
3.988181122826555,110.61352214859707
4.055239849161764,132.37668895870092
4.213076678308585,111.2500416376323
4.000280358947629,96.4518100600503
4.2408376350189485,119.45356534527427
4.360844734635512,129.90651726322858
4.19348344262381,116.9334141821735
4.018935098598174,120.88412525469892
3.9668393025615587,120.59879638118078
4.725367631261683,136.50038919471135
4.463551752156501,122.08826100866062
3.8640235511037315,118.60961102202265
3.94769196839765,112.77325423019076
4.762153413083136,102.35901652724574
4.653389311658787,133.2997311303289
4.238452895796769,130.66637908121004
4.547354669944188,109.33283514004574
3.7539056106033355,125.18512906500487
4.200393586537117,122.3180612641378
4.4222427548068115,115.13301688586941
3.6420097945836014,115.81764588440058
3.965101730982976,126.64461136512985
4.434856454501511,106.75446814280276
4.539488965136277,113.70008182984529
4.022007757034536,118.20290364568551
4.286942831693612,118.91209567612069
4.680213766262178,116.84809592078585
4.0854200742050395,121.19793624979198
3.799990783974965,124.37464166689603
4.181577718113116,109.91313527878984
4.082052707547323,119.84818519951939
4.59031448284121,113.62784173386274
4.248034667981639,134.29396287620708
3.9593716228013927,104.71213045737125
4.920163370801526,116.60459513666572
4.049964899388808,126.08701680321462
4.341733739408961,116.10190477477902
4.402869462899849,115.61751874185957
4.435296626149221,113.5376079241182
4.25187476935256,122.19190118560563
4.3760021516444105,107.20953464941817
4.179629361146395,118.20542791271122
3.7742454072722684,118.0139282587199
4.134056814223155,104.20160313563994
4.14047638181904,121.84723511592045
4.146683922844804,114.36135569237662
4.240827520124813,122.23955486535594
4.012589134623996,127.85354315779267
4.596977246293976,122.62589998769752
4.670014469981997,107.17381777143827
3.5398915150987573,122.43912351420681
4.202797806873179,102.96401625044474
3.9868216404172494,111.43673834470353
3.4181268400031963,136.15692493705376
4.32304077049535,119.29013697689741
4.014360116679413,135.04961221667782
4.087279621026374,117.43282169322067
4.004526614298791,119.37976358497288
4.5261016486063905,107.98349558941428
4.57178942722268,128.86535777530474
4.283038614354921,117.31051918643456
4.407932662671864,125.68195526898165
4.166271508867233,123.78182434046803
4.242047771951185,124.80694071684307
3.9774712122658387,122.72382823631655
4.210362840627425,119.05334405622841
3.9858988517348255,119.45506757327837
4.311907871902076,112.47234552450534
4.44819936144451,97.97005697446714
4.293312827838275,124.48541528136364
4.555238730236747,140.64684066809764
5.007073582542598,130.5327084286084
3.568031643830012,143.2862095930436
4.20410520579666,124.57701696866593
4.029395837808105,109.9591278563173
4.06299135575191,109.7426614267756
3.792547469773675,127.31168193650983
4.215760572204298,123.24933109684257
4.122518187107335,118.14011613602757
4.010168793064036,127.34715494042028
4.123703212309351,110.9935922343111
4.022176871286411,125.16957120067613
3.4971234215916223,117.04409105119187
4.523222689962281,121.50232368231546
4.108958200501654,131.94292192818526
3.915108795831883,118.537598350206
4.291923624550343,133.88548939394582
4.00126848510955,133.42027389010116
3.547800745932403,112.30424911032695
4.466070710747025,143.52981513050236
3.696987255701284,107.47323414885047
4.134477873562383,119.01973231858658
4.236046873911199,127.50243784431682
4.60490048889122,96.95982001186732
4.557018201144555,130.52070203828666
4.249724422358273,131.59745622982194
3.970982528132413,118.9423404770047
4.075230852171862,122.84720946428585
4.526310509171942,122.27814410895606
4.7359348047590615,117.98540872283337
4.363136594293944,130.96133745856827
4.006546644626148,116.33312908156749
4.508811629294484,119.66371727506274
4.087427977797508,123.81443456308892
4.077645199906593,128.72604202885785
4.1163094028999225,131.28572524507197
4.377044695137278,105.12827085903156
4.282582461244258,99.51227993160775
4.497840425872525,118.71278024060835
4.588917987080624,119.55565153978603
4.353973676431015,109.1316975530652
3.5003209484675653,123.19619126233933
3.6910207402549533,126.47827189617112
4.247576495618585,123.97066078242207
4.180587751251004,136.82143027168206
4.8477588288734195,109.58942043931793
4.190935781968038,120.32284584463174
4.154217020149188,139.6491757671848
4.483166429546835,126.97194123064682
4.519330027276243,108.75019307297947
4.129376955988723,122.12829399212791
4.3419606294525845,132.03733068959662
3.859935997934693,141.19881004958705
3.9170544674683305,126.7922438183618
4.569921943542877,131.90797810632213
3.777859316980737,108.79516875935641
4.476693787956147,117.53441825822482
4.4033665151089005,132.1691477592388
4.430926571791715,110.30964356664627
4.473849452849439,119.41255337817
4.3691589058453255,101.08569343859054
3.5575623521879645,135.0400496634898
3.8986861458355615,118.6916098400361
4.01960650712351,125.76290007375593
4.47444614485981,104.76439176481762
3.861658416772639,106.68840437712163
3.988531487584541,138.42643446253743
4.091156387539117,116.53023030618046
4.59492952599356,114.48354295411264
3.767684165078193,125.1918021460101
3.793821132848758,125.62527757615679
4.388148357350964,100.09694929722848
3.562341635017218,110.10258933829178
4.299593379742527,120.5146020216274
4.06378772335621,120.0533219195639
3.726914575280632,123.56502276649691
4.073918581183524,115.64352118728355
